CCN REGCESS;CCAA;PROVINCIAS;ÁREA DE SALUD;ZONA BÁSICA DE SALUD;MUNICIPIO;TIPO CENTRO;NOMBRE;DIRECCION;CP;LOCALIDAD;TELEFONO;DEPENDENCIA DE GESTIÓN;MODALIDAD DE GESTIÓN;ACREDITACIÓN DOCENTE POSTGRADUADA
1046000729.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CONSULTORIO LOCAL;REQUENA - CASAS DEL RÍO;C/ EL CURA, Nº 1;46356;CASAS DEL RÍO;962301158;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000723.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Requena;CONSULTORIO LOCAL;REQUENA - EL REBOLLAR;C/ ENRIQUE CÁRCEL, S/N;46391;EL REBOLLAR;962301158;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001314.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 04;Siete Aguas;CONSULTORIO LOCAL;SIETE AGUAS;C/ VICENTE MASCAROS, Nº 9;46392;SIETE AGUAS;962341062;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000563.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 05;Utiel;CENTRO SALUD;UTIEL;PLAZA ESCUELAS PIAS, Nº 1;46300;UTIEL;962172061;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
1046001834.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 05;Benagéber;CONSULTORIO LOCAL;BENAGÉBER;CL POZO, S/N;46173;BENAGÉBER;-;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001251.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 05;Sinarcas;CONSULTORIO LOCAL;SINARCAS;C/ CAÑIZARES, S/N;46320;SINARCAS;962315412;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000510.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 05;Utiel;CONSULTORIO LOCAL;UTIEL - LA TORRE;CL BLASCO IBÁÑEZ, S/N;46321;LA TORRE;962184055;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002053.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 05;Utiel;CONSULTORIO LOCAL;UTIEL - LAS CASAS;C/ CUENCA, Nº 20;46313;LAS CASAS;962182339;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000710.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 05;Utiel;CONSULTORIO LOCAL;LOS CORRALES;C/ SAN PEDRO APOSTOL, Nº 4;46313;LOS CORRALES;962182338;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002487.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE REQUENA;D - 08 ZB - 05;Utiel;CONSULTORIO LOCAL;UTIEL - LAS CUEVAS;C/ VIRGEN DE LORETO, Nº 1;46313;LAS CUEVAS;962182089;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000681.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 02;Estivella;CENTRO SALUD;ESTIVELLA;C/ SEGORBE, S/N;46590;ESTIVELLA;962628297;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000638.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 02;Albalat dels Tarongers;CONSULTORIO LOCAL;ALBALAT DELS TARONGERS;C/ RONDA NORTE, S/N;46591;ALBALAT DELS TARONGERS;962628225;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000647.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 02;Alfara de la Baronia;CONSULTORIO LOCAL;ALFARA DE LA BARONIA;C/ VALENCIA, Nº 8;46594;ALFARA DE ALGIMIA;962628225;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000639.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 02;Algar de Palancia;CONSULTORIO LOCAL;ALGAR DE PALANCIA;C/ REI JAUME I, S/N;46593;ALGAR DE PALANCIA;963213009;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000467.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 02;Algímia d'Alfara;CONSULTORIO LOCAL;ALGIMIA DE ALFARA;C/ GLORIETA, Nº 2;46148;ALGIMIA DE ALFARA;962626140;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000617.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 02;Gilet;CONSULTORIO LOCAL;GILET;C/ PUJADA DE L´ERMITA, Nº 1;46149;GILET;962620467;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000135.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 02;Petrés;CONSULTORIO LOCAL;PETRES;C/ SAGUNTO, Nº 3;46501;PETRES;962620853;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000146.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 02;Segart;CONSULTORIO LOCAL;SEGART;PLAZA MAYOR, S/N;46592;SEGART;962628454;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000329.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 02;Torres Torres;CONSULTORIO LOCAL;TORRES TORRES;C/ LA VIRGEN S/N;46148;TORRES TORRES;962626542;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001706.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 03;Faura;CENTRO SALUD;FAURA;C/ DR. FLEMING, Nº 8;46511;FAURA;962600313;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000565.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 03;Benavites;CONSULTORIO LOCAL;BENAVITES;C/ LES PARRES;46510;BENAVITES;962636726;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000345.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 03;Benifairó de les Valls;CONSULTORIO LOCAL;BENIFAIRÓ DE LES VALLS;C/ JESÚS BALAZÁ, Nº 4;46511;BENIFAIRÓ DE LES VALLS;962600179;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001173.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 03;Quart de les Valls;CONSULTORIO LOCAL;QUART DE LES VALLS;C/ STMO. CRISTO, Nº 76;46510;QUART DE LES VALLS;962602121;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000673.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 03;Quartell;CONSULTORIO LOCAL;QUARTELL;C/ SAN JOSÉ, Nº 30;46510;QUARTELL;962636338;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000312.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 04;Puçol;CENTRO SALUD;PUÇOL;C/ MOLÍ, S/N;46530;PUÇOL;961464664;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
1046000149.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 04;Puçol;CONSULTORIO LOCAL;PUÇOL PLAYA (verano);AV MEDITERRANEO, Nº 1 esquina CL MARJAL, Nº 8;46530;PUÇOL;963210721;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000301.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 05;Sagunto/Sagunt;CENTRO SALUD;PUERTO DE SAGUNTO/SAGUNT I;C/ PERIODISTA AZZATI, S/N;46520;PUERTO DE SAGUNTO/SAGUNT;962681909;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
1046003346.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 05;Sagunto/Sagunt;CENTRO SALUD;PUERTO DE SAGUNTO/SAGUNT II;C/ SAGASTA, S/N;46520;SAGUNTO;962617000;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
1046000487.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 05;Canet d'En Berenguer;CONSULTORIO LOCAL;CANET D'EN BERENGUER;C/ CONSTITUCIÓ, Nº 24;46529;CANET D'EN BERENGUER;962671282;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000026.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 05;Canet d'En Berenguer;CONSULTORIO LOCAL;CANET D'EN BERENGUER - PLAYA;C/ MARE NOSTRUM, Nº 59 BAJO;46529;CANET D'EN BERENGUER;962609123;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000562.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 05;Sagunto/Sagunt;CONSULTORIO LOCAL;PUERTO DE SAGUNTO/SAGUNT EL BALADRE;C/ GENERALIDAD, S/N;46520;PUERTO DE SAGUNTO/SAGUNT;962682204;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000311.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 06;Puig de Santa Maria, el;CENTRO SALUD;EL PUIG;C/ PROGRÉS, Nº 15;46540;PUIG;961472250;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 06;Puig de Santa Maria, el;CONSULTORIO LOCAL;PUIG DE SANTA MARÍA (verano);URBANIZACIÓN PUIGVAL, S/N;46540;EL PUIG DE SANTA MARÍA;-;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000461.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 07;Sagunto/Sagunt;CENTRO SALUD;SAGUNTO;AVDA. SANTOS PATRONOS, Nº 81-TRAS;46500;SAGUNTO/SAGUNT;962661057;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;Familia y Comunitaria:Medicina, Familia y Comunitaria:Enfermeria
1046000481.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 07;Sagunto/Sagunt;CONSULTORIO LOCAL;SAGUNTO/SAGUNT - ALMARDA;C/ CATARROJA, Nº 9;46529;ALMARDA;962609164;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000163.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE SAGUNT;D - 04 ZB - 07;Sagunto/Sagunt;CONSULTORIO LOCAL;SAGUNTO/SAGUNT RAVAL;PLAZA BLASCO IBAÑEZ, Nº4;46500;SAGUNTO/SAGUNT;962662783;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000654.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 00;Paterna;CENTRO SALUD;C.S.I. PATERNA;C/ VALENCIA, Nº 3;46980;PATERNA;-;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000306.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 01;Ademuz;CENTRO SALUD;ADEMUZ;AVDA. VALENCIA, Nº 68;46140;ADEMUZ;978785181;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000372.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 01;Casas Altas;CONSULTORIO LOCAL;CASAS ALTAS;C/ DIPUTACIÓN, Nº 32;46147;CASAS ALTAS;-;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000352.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 01;Casas Bajas;CONSULTORIO LOCAL;CASAS BAJAS;C/ REAL, Nº 10;46146;CASAS BAJAS;978782277;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046009327.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 01;Castielfabib;CONSULTORIO LOCAL;ARROYO CEREZO;CL ARROYO CEREZO ABAJO, Nº 130;46141;ARROYO CEREZO;961976011;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000401.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 01;Castielfabib;CONSULTORIO LOCAL;CASTIELFABIB;PLAZA DE LA VILLA, Nº 1;46141;CASTIELFABIB;978783100;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046009330.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 01;Castielfabib;CONSULTORIO LOCAL;CUESTA DEL RATO;PLAZA DE LA CUESTA DEL RATO, Nº 16;46141;CUESTA DEL RATO;961976000;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046009328.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 01;Castielfabib;CONSULTORIO LOCAL;LOS SANTOS;CL POZOS SANTOS, Nº 8;46141;LOS SANTOS;978783013;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046009329.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 01;Castielfabib;CONSULTORIO LOCAL;MAS DE JACINTO;CL ERAS BAJAS, Nº 44;46141;MAS DE JACINTO;961976011;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000200.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 01;Puebla de San Miguel;CONSULTORIO LOCAL;PUEBLA DE SAN MIGUEL;C/ ABADIA, Nº 6;46140;PUEBLA DE SAN MIGUEL;978782343;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046002563.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 01;Torrebaja;CONSULTORIO LOCAL;TORREBAJA;C/ FUENTECILLAS, S/N;46143;TORREBAJA;978783001;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046001400.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 01;Vallanca;CONSULTORIO LOCAL;VALLANCA;PLAZA DE ESPAÑA, S/N;46145;VALLANCA;978782301;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000413.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 02;Benaguasil;CENTRO SALUD;BENAGUASIL;C/ VIRGEN DEL PILAR, S/N;46180;BENAGUASIL;962737227;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
1046000391.0;COMUNIDAD VALENCIANA;VALENCIA/VALÈNCIA;DEPARTAMENTO DE SALUD DE VALENCIA - ARNAU DE VILANOVA - LLÍRIA;D - 06 ZB - 03;València;CENTRO SALUD;VALENCIA BENIMAMET;C/ INGENIERO AUBÁN, Nº 20;46035;VALENCIA;963400411;AGÈNCIA VALENCIANA DE SALUT;Pública Directa;NO
